Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Algeria,DZA,2003.0,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,69.25699
Algeria,DZA,2002.0,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,68.47373
Algeria,DZA,2001.0,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,67.00167
Algeria,DZA,1999.0,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,65.65206
Algeria,DZA,1996.0,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,62.37048
Algeria,DZA,1995.0,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,61.90309
Algeria,DZA,1994.0,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,62.34281
Algeria,DZA,1993.0,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,62.13766
Algeria,DZA,1992.0,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,62.22811
Algeria,DZA,1991.0,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,61.62879
Algeria,DZA,1990.0,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,61.3869
Algeria,DZA,1988.0,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,58.80958
Algeria,DZA,1987.0,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,57.84637
Algeria,DZA,2019.0,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,97.9897003173828
Algeria,DZA,2018.0,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,97.2521591186523
Algeria,DZA,2008.0,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,92.0
Algeria,DZA,2006.0,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,89.0
Algeria,DZA,2002.0,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,86.0
Algeria,DZA,1987.0,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,62.0
Algeria,DZA,2019.0,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.23015689849854
Algeria,DZA,2018.0,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,0.996500015258789
Algeria,DZA,2008.0,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.0
Algeria,DZA,2006.0,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.0
Algeria,DZA,2002.0,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.0
Algeria,DZA,1987.0,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.0
Algeria,DZA,2019.0,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,64.7900009155273
Algeria,DZA,2018.0,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,97.5940628051758
Algeria,DZA,2008.0,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,96.0
Algeria,DZA,2006.0,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,94.0
Algeria,DZA,2002.0,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,94.0
Algeria,DZA,1987.0,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,86.0
Algeria,DZA,2019.0,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,74.0299987792969
Algeria,DZA,2018.0,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,97.4265213012695
Algeria,DZA,2008.0,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,94.0
Algeria,DZA,2006.0,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,92.0
Algeria,DZA,2002.0,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,90.0
Algeria,DZA,1987.0,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,74.0
Algeria,DZA,2019.0,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,74.2101974487305
Algeria,DZA,2018.0,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,75.3229675292969
Algeria,DZA,2008.0,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,68.0
Algeria,DZA,2006.0,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,64.0
Algeria,DZA,2002.0,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,60.0
Algeria,DZA,1987.0,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,36.0
Algeria,DZA,2018.0,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,87.4229583740234
Algeria,DZA,2008.0,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,83.0
Algeria,DZA,2006.0,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,81.0
Algeria,DZA,2002.0,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,79.0
Algeria,DZA,1987.0,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,63.0
Algeria,DZA,2018.0,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,81.4078369140625
Algeria,DZA,2008.0,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,75.0
Algeria,DZA,2006.0,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,73.0
Algeria,DZA,2002.0,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,70.0
Algeria,DZA,1987.0,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,50.0
Algeria,DZA,2023.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2022.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2021.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2020.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2019.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2018.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2017.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2016.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2015.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2014.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2013.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2012.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2011.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2010.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2009.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2008.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2007.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2006.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2005.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2004.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2003.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2002.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2001.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2000.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,1999.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,1998.0,"Compulsory education, duration (years)",SE.COM.DURS,10.0
Algeria,DZA,2020.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.969200015068054
Algeria,DZA,2019.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.958090007305145
Algeria,DZA,2018.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.954990029335022
Algeria,DZA,2017.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.950929999351501
Algeria,DZA,2016.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.949720025062561
Algeria,DZA,2015.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.952300012111664
Algeria,DZA,2014.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.950959980487823
Algeria,DZA,2013.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.948409974575043
Algeria,DZA,2012.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.9444500207901
Algeria,DZA,2011.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.938399970531464
Algeria,DZA,2010.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.937489986419678
Algeria,DZA,2009.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.935899972915649
Algeria,DZA,2008.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.936590015888214
Algeria,DZA,2007.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.933889985084534
Algeria,DZA,2006.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.926509976387024
Algeria,DZA,2005.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.92509001493454
Algeria,DZA,2004.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.925880014896393
Algeria,DZA,2003.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.923749983310699
Algeria,DZA,2002.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.924610018730164
Algeria,DZA,2001.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.918299973011017
Algeria,DZA,2000.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.916679978370667
Algeria,DZA,1999.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.912649989128113
Algeria,DZA,1998.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.906710028648376
Algeria,DZA,1997.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.899209976196289
Algeria,DZA,1996.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.892350018024445
Algeria,DZA,1995.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.882990002632141
Algeria,DZA,1994.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.875029981136322
Algeria,DZA,1993.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.864090025424957
Algeria,DZA,1992.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.856109976768494
Algeria,DZA,1991.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.84636002779007
Algeria,DZA,1990.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.841050028800964
Algeria,DZA,1989.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.83652001619339
Algeria,DZA,1988.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.827730000019073
Algeria,DZA,1987.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.819079995155334
Algeria,DZA,1986.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.804480016231537
Algeria,DZA,1985.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.787000000476837
Algeria,DZA,1984.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.774940013885498
Algeria,DZA,1983.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.767989993095398
Algeria,DZA,1982.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.758970022201538
Algeria,DZA,1981.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.753769993782043
Algeria,DZA,1980.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.745109975337982
Algeria,DZA,1979.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.735660016536713
Algeria,DZA,1978.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.721459984779358
Algeria,DZA,1977.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.713779985904694
Algeria,DZA,1976.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.696770012378693
Algeria,DZA,1975.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.685570001602173
Algeria,DZA,1974.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.6769899725914
Algeria,DZA,1973.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.670469999313354
Algeria,DZA,1972.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.655920028686523
Algeria,DZA,1971.0,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.627170026302338
Algeria,DZA,2011.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.994899988174438
Algeria,DZA,2010.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.993629992008209
Algeria,DZA,2009.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.979049980640411
Algeria,DZA,2008.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.986199975013733
Algeria,DZA,2007.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00127995014191
Algeria,DZA,2006.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00127995014191
Algeria,DZA,2005.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.999260008335114
Algeria,DZA,2004.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.995850026607513
Algeria,DZA,2003.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.990549981594086
Algeria,DZA,2002.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.980109989643097
Algeria,DZA,2001.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.974020004272461
Algeria,DZA,2000.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.964209973812103
Algeria,DZA,1999.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.948920011520386
Algeria,DZA,1997.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.918340027332306
Algeria,DZA,1996.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.895179986953735
Algeria,DZA,1995.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.883539974689484
Algeria,DZA,1994.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.870299994945526
Algeria,DZA,1993.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.854430019855499
Algeria,DZA,1992.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.84263002872467
Algeria,DZA,1991.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.829490005970001
Algeria,DZA,1990.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.817080020904541
Algeria,DZA,1989.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.808520019054413
Algeria,DZA,1988.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.797330021858215
Algeria,DZA,1987.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.789659976959229
Algeria,DZA,1986.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.782750010490417
Algeria,DZA,1985.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.767359972000122
Algeria,DZA,1984.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.756640017032623
Algeria,DZA,1982.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.738340020179749
Algeria,DZA,1981.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.729340016841888
Algeria,DZA,1980.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.719709992408752
Algeria,DZA,1979.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.707639992237091
Algeria,DZA,1978.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.691020011901855
Algeria,DZA,1977.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.680890023708344
Algeria,DZA,1976.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.667249977588654
Algeria,DZA,1975.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.658050000667572
Algeria,DZA,1974.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.647710025310516
Algeria,DZA,1973.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.640470027923584
Algeria,DZA,1972.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.62364000082016
Algeria,DZA,1971.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.59909999370575
Algeria,DZA,2011.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.03872001171112
Algeria,DZA,2010.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.03617000579834
Algeria,DZA,2009.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.01119005680084
Algeria,DZA,2008.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.03848004341125
Algeria,DZA,2007.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.08138000965118
Algeria,DZA,2006.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.09433996677399
Algeria,DZA,2005.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.09557998180389
Algeria,DZA,2004.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.09079003334045
Algeria,DZA,2003.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.08735001087189
Algeria,DZA,2002.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.06369996070862
Algeria,DZA,2001.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.06335997581482
Algeria,DZA,2000.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.04744005203247
Algeria,DZA,1999.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.01112997531891
Algeria,DZA,1997.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.954659998416901
Algeria,DZA,1996.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.901149988174438
Algeria,DZA,1995.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.885200023651123
Algeria,DZA,1994.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.86201000213623
Algeria,DZA,1993.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.836489975452423
Algeria,DZA,1992.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.817049980163574
Algeria,DZA,1991.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.797720015048981
Algeria,DZA,1990.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.774030029773712
Algeria,DZA,1989.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.758840024471283
Algeria,DZA,1988.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.744260013103485
Algeria,DZA,1987.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.737659990787506
Algeria,DZA,1986.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.742169976234436
Algeria,DZA,1985.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.726300001144409
Algeria,DZA,1984.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.714770019054413
Algeria,DZA,1982.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.68190997838974
Algeria,DZA,1981.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.656859993934631
Algeria,DZA,1980.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.639050006866455
Algeria,DZA,1979.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.614030003547668
Algeria,DZA,1978.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.580900013446808
Algeria,DZA,1977.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.545870006084442
Algeria,DZA,1976.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.529389977455139
Algeria,DZA,1975.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.514890015125275
Algeria,DZA,1974.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.487540006637573
Algeria,DZA,1973.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.47095999121666
Algeria,DZA,1972.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.434410005807877
Algeria,DZA,1971.0,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.411489993333817
Algeria,DZA,2023.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.34529995918274
Algeria,DZA,2022.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.42060995101929
Algeria,DZA,2021.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.39614999294281
Algeria,DZA,2020.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.41146004199982
Algeria,DZA,2019.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.40271997451782
Algeria,DZA,2018.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.40358996391296
Algeria,DZA,2017.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.33998000621796
Algeria,DZA,2016.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.41565001010895
Algeria,DZA,2015.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.37646996974945
Algeria,DZA,2014.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.36342000961304
Algeria,DZA,2013.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.35364997386932
Algeria,DZA,2012.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.34172999858856
Algeria,DZA,2011.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.32702994346619
Algeria,DZA,2010.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.32200002670288
Algeria,DZA,2009.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.31477999687195
Algeria,DZA,2007.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.2941700220108
Algeria,DZA,2006.0,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.21543002128601
